1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01
1.124684276503323168e+08,1.249368553006646335e+08,1.374052829509969354e+08,1.498737106013292670e+08,1.623421382516615689e+08,1.748105659019938707e+08,1.872789935523262024e+08,1.997474212026585042e+08,2.122158488529908061e+08,2.246842765033231378e+08,2.371527041536554396e+08,2.496211318039877415e+08,2.620895594543200731e+08,2.745579871046524048e+08,2.870264147549846768e+08,2.994948424053170085e+08,3.119632700556493402e+08,3.244316977059816122e+08,3.369001253563139439e+08
1.119426043851516247e+08,1.228335622399418950e+08,1.326728735643707812e+08,1.414605383584383130e+08,1.491965566221444607e+08,1.558809283554892242e+08,1.615136535584726632e+08,1.660947322310946882e+08,1.696241643733553588e+08,1.721019499852546751e+08,1.735280890667926073e+08,1.739025816179691553e+08,1.732254276387843788e+08,1.714966271292382181e+08,1.687161800893306732e+08,1.648840865190617740e+08,1.600003464184314907e+08,1.540649597874398232e+08,1.470779266260868311e+08
1.119453717645505965e+08,1.228557012751335800e+08,1.327475928081427515e+08,1.416376506399718523e+08,1.495424790470147133e+08,1.564786823056650162e+08,1.624628646923166215e+08,1.675116304833632112e+08,1.716415839551986456e+08,1.748693293842166364e+08,1.772114710468110144e+08,1.786846132193754613e+08,1.793053601783038378e+08,1.790903161999898851e+08,1.780560855608273149e+08,1.762192725372100174e+08,1.735964814055316150e+08,1.702043164421860278e+08,1.660593819235669971e+08
1.119459522536493391e+08,1.228649891007136106e+08,1.327946124251416326e+08,1.417862558492522836e+08,1.499052847337344885e+08,1.572309961776472032e+08,1.638566190184194148e+08,1.698893138318501115e+08,1.754501729321084321e+08,1.806742203717334569e+08,1.857104119416343570e+08,1.907216351710903049e+08,1.958847093277505934e+08,2.013903854176344872e+08,2.074433461851311624e+08,2.142622061130002141e+08,2.220795114223708212e+08,2.311417400727425516e+08,2.417093017619848251e+08
1.119459284097045362e+08,1.228642260944799185e+08,1.327888183465545028e+08,1.417618396497739851e+08,1.498307724062250257e+08,1.570455856628587842e+08,1.634558738381147981e+08,1.691079954485442638e+08,1.740422118354340196e+08,1.782898258914299905e+08,1.818703207871608138e+08,1.847884986978615522e+08,1.870316195299974084e+08,1.885665396478871107e+08,1.893368506003266275e+08,1.892600178472132087e+08,1.882245194861682653e+08,1.860869849791617095e+08,1.826693338791352212e+08
1.119459286070587337e+08,1.228642387251480371e+08,1.327889622177586406e+08,1.417626480125341713e+08,1.498338560654358864e+08,1.570547934199239016e+08,1.634790923611547351e+08,1.691597306651953459e+08,1.741470939432536364e+08,1.784871800809254050e+08,1.822199457724575102e+08,1.853777951500278413e+08,1.879842105080415606e+08,1.900525251224436164e+08,1.915848381650478244e+08,1.925710717128826976e+08,1.929881698525528908e+08,1.927994398796181381e+08,1.919540355929878652e+08
1.119459286252887547e+08,1.228642410585908443e+08,1.327890020868164897e+08,1.417629466932126880e+08,1.498352802858954668e+08,1.570598966593295932e+08,1.634941055680659413e+08,1.691979617920463681e+08,1.742342875727871358e+08,1.786694802997507155e+08,1.825751973262161613e+08,1.860310097939585447e+08,1.891281173460480273e+08,1.919742156070780754e+08,1.946996083101336658e+08,1.974646559498102963e+08,2.004686528405922353e+08,2.039602244599029422e+08,2.082493369551353157e+08
1.119459286244306415e+08,1.228642408389137983e+08,1.327889964567342997e+08,1.417628904558911622e+08,1.498349450853382051e+08,1.570584553582885563e+08,1.634891587149264514e+08,1.691835650377365947e+08,1.741973486035280228e+08,1.785836689570956230e+08,1.823912530923295915e+08,1.856620367274497449e+08,1.884281278619077504e+08,1.907078212033673227e+08,1.925003574540392756e+08,1.937790868465149105e+08,1.944826617201065719e+08,1.945038483295738101e+08,1.936755134789766073e+08
1.119459286244440675e+08,1.228642408457942009e+08,1.327889967212399095e+08,1.417628939786548615e+08,1.498349713319730759e+08,1.570585907851594687e+08,1.634897009978774488e+08,1.691853686927510798e+08,1.742025548673957586e+08,1.785971072341499925e+08,1.824229398466809392e+08,1.857313752853595614e+08,1.885706340625049472e+08,1.909854700742838979e+08,1.930169699682210088e+08,1.947025582139241993e+08,1.960762784597619474e+08,1.971694554298460186e+08,1.980118801637656391e+08
1.119459286244443953e+08,1.228642408461200744e+08,1.327889967400313318e+08,1.417628943123478293e+08,1.498349744397311509e+08,1.570586100275782347e+08,1.634897908912259042e+08,1.691857103943630755e+08,1.742036644822248518e+08,1.786002895784004331e+08,1.824311940280860364e+08,1.857510795221638083e+08,1.886145053803963363e+08,1.910775208631023169e+08,1.932004799737345874e+08,1.950524606646218300e+08,1.967178371195692718e+08,1.983057010148592889e+08,1.999629965092410445e+08
