1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01
3.941637087287302595e+06,7.883274174574605189e+06,1.182491126186190732e+07,1.576654834914921038e+07,1.970818543643651530e+07,2.364982252372381464e+07,2.759145961101112142e+07,3.153309669829842076e+07,3.547473378558572382e+07,3.941637087287303060e+07,4.335800796016032994e+07,4.729964504744762927e+07,5.124128213473493606e+07,5.518291922202224284e+07,5.912455630930953473e+07,6.306619339659684151e+07,6.700783048388414830e+07,7.094946757117144763e+07,7.489110465845875442e+07
3.842972948164592497e+06,7.488617618083764799e+06,1.093693400975751691e+07,1.418792212318585068e+07,1.724158195836876333e+07,2.009791351530625299e+07,2.275691679399833083e+07,2.521859179444497824e+07,2.748293851664621383e+07,2.954995696060202643e+07,3.141964712631241605e+07,3.309200901377738640e+07,3.456704262299694121e+07,3.584474795397108048e+07,3.692512500669977814e+07,3.780817378118307143e+07,3.849389427742094547e+07,3.898228649541340023e+07,3.927335043516043574e+07
3.847168449691769667e+06,7.522181630301181227e+06,1.105021255099129677e+07,1.445643422092518024e+07,1.776601964926589653e+07,2.100414184517649561e+07,2.419597381782005727e+07,2.736668857635962591e+07,3.054145912995827943e+07,3.374545848777907342e+07,3.700385965898506343e+07,4.034183565273932368e+07,4.378455947820491344e+07,4.735720414454489201e+07,5.108494266092230380e+07,5.499294803650025278e+07,5.910639328044177592e+07,6.345045140190993249e+07,6.805029541006779671e+07
3.846994162523456849e+06,7.519393035608178005e+06,1.103609529035796970e+07,1.441181670583713241e+07,1.765709016907046363e+07,2.077826567504325137e+07,2.377751032670129463e+07,2.665280833495085686e+07,2.939796101865873113e+07,3.200258680465219170e+07,3.445212122771900147e+07,3.672781693060742319e+07,3.880674366402623057e+07,4.066178828664466739e+07,4.226165476509247720e+07,4.357086417395993322e+07,4.454975469579775631e+07,4.515448162111719698e+07,4.533701734838997573e+07
3.847004730988642201e+06,7.519731226494113915e+06,1.103866342739804089e+07,1.442263881418705918e+07,1.769011662277507409e+07,2.086044606032550335e+07,2.395513452107356116e+07,2.699911580214848369e+07,3.002201831939581409e+07,3.305943332319963723e+07,3.615418311430484802e+07,3.935758925963940471e+07,4.273074080813659728e+07,4.634576250655729324e+07,5.028708301531215012e+07,5.465270312428400666e+07,5.955546396864997596e+07,6.512431524470381439e+07,7.150558342567811906e+07
3.847004283761004917e+06,7.519702603925302625e+06,1.103833739845018089e+07,1.442080696978318132e+07,1.768312869093655050e+07,2.083958020766257867e+07,2.390251863672985137e+07,2.688187776030029356e+07,2.978434321640721336e+07,3.261220568553411961e+07,3.536189207329448313e+07,3.802217468921236694e+07,4.057205842160393298e+07,4.297834590855981410e+07,4.519288070502834767e+07,4.714946844599986076e+07,4.876047600579151511e+07,4.991310865343335271e+07,5.046536520415499806e+07
3.847004296351854224e+06,7.519704215554038063e+06,1.103836493463802896e+07,1.442101325826132298e+07,1.768411235105342418e+07,2.084310483970709890e+07,2.391288774269635603e+07,2.690828268550258130e+07,2.984456485923036560e+07,3.273811418049437180e+07,3.560725211045879126e+07,3.847332759091083705e+07,4.136211555524970591e+07,4.430559147227245569e+07,4.734414538063827157e+07,5.052929887189275026e+07,5.392698847993320227e+07,5.762147893479706347e+07,6.171996973865429312e+07
3.847004296167254448e+06,7.519704168296537362e+06,1.103836372347995453e+07,1.442100116034094058e+07,1.768404024182873592e+07,2.084279478323980793e+07,2.391182356265002489e+07,2.690518561788477749e+07,2.983661845109794289e+07,3.271965421897390485e+07,3.556768154351048172e+07,3.839395313528418541e+07,4.121153197804246843e+07,4.403316138041157275e+07,4.687103675745158643e+07,4.973644956173445284e+07,5.263926634056339413e+07,5.558719845289668441e+07,5.858481053648121655e+07
3.847004296162963379e+06,7.519704166099504568e+06,1.103836363901865669e+07,1.442100003546047583e+07,1.768403186081616580e+07,2.084275153905581683e+07,2.391165040215722099e+07,2.690460967908645421e+07,2.983495599939201400e+07,3.271536314053811133e+07,3.555756340502091497e+07,3.837181211308230460e+07,4.116602723946063966e+07,4.394450320809590816e+07,4.670607328703819960e+07,4.944156889699383080e+07,5.213039646098099649e+07,5.473602317945996672e+07,5.720013231504704803e+07
