1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01
3.941663801062671002e+06,7.883327602125342004e+06,1.182499140318801254e+07,1.576665520425068401e+07,1.970831900531335548e+07,2.364998280637602508e+07,2.759164660743869841e+07,3.153331040850136802e+07,3.547497420956403762e+07,3.941663801062671095e+07,4.335830181168938428e+07,4.729996561275205016e+07,5.124162941381472349e+07,5.518329321487739682e+07,5.912495701594006270e+07,6.306662081700273603e+07,6.700828461806540936e+07,7.094994841912807524e+07,7.489161222019074857e+07
3.845908449253784958e+06,7.500306194889796898e+06,1.096319323690803722e+07,1.423456957530850545e+07,1.731443521009119973e+07,2.020279014125612378e+07,2.289963436880327761e+07,2.540496789273265377e+07,2.771879071304425970e+07,2.984110282973809540e+07,3.177190424281415716e+07,3.351119495227244496e+07,3.505897495811296254e+07,3.641524426033570617e+07,3.758000285894067585e+07,3.855325075392787904e+07,3.933498794529730082e+07,3.992521443304896355e+07,4.032393021718284488e+07
3.849486681541055907e+06,7.528932053187966347e+06,1.105980550866435841e+07,1.446357644169385917e+07,1.776171424600009620e+07,2.097568831530668959e+07,2.412696804333727807e+07,2.723702282381547987e+07,3.032732205046492442e+07,3.341933511700924113e+07,3.653453141717205197e+07,3.969438034467697889e+07,4.292035129324766994e+07,4.623391365660773218e+07,4.965653682848078758e+07,5.320969020259049535e+07,5.691484317266044021e+07,6.079346513241428137e+07,6.486702547557563335e+07
3.849346429829302710e+06,7.526688025799915195e+06,1.104844512001234666e+07,1.442767200348503143e+07,1.767405692615432292e+07,2.079392209687449783e+07,2.379022368341775984e+07,2.666255181247422844e+07,2.940713056965194643e+07,3.201681799947688729e+07,3.448110610539293289e+07,3.678612084976189584e+07,3.891462215386351198e+07,4.084600389789544791e+07,4.255629392097325623e+07,4.401815402113047242e+07,4.520087995531848073e+07,4.607040143940666318e+07,4.658928214818227291e+07
3.849355340970949270e+06,7.526973182332606986e+06,1.105061052743247896e+07,1.443679701253118552e+07,1.770190424380005896e+07,2.086321513431873918e+07,2.393999324107277021e+07,2.695455210195119306e+07,2.993332457274415344e+07,3.290793216414047778e+07,3.591625437872529775e+07,3.900349804797760397e+07,4.222326666926790029e+07,4.563862974285575747e+07,4.932319210888740420e+07,5.336216328439337015e+07,5.785342680028600991e+07,6.290860953835719079e+07,6.865415106827580929e+07
3.849354968311687466e+06,7.526949332139854319e+06,1.105033885883065313e+07,1.443527060019500367e+07,1.769608144283500686e+07,2.084582834380190820e+07,2.389615025158557296e+07,2.685686171243549511e+07,2.973527816201336309e+07,3.253527290237710252e+07,3.525606576429650933e+07,3.789074345490035415e+07,4.042451159065508842e+07,4.283267841567499936e+07,4.507837020536395162e+07,4.710997835538867116e+07,4.885833815598346293e+07,5.023363925158662349e+07,5.112206778580818325e+07
3.849354977793801576e+06,7.526950545850411989e+06,1.105035959621338360e+07,1.443542595514638163e+07,1.769682223297028989e+07,2.084848272879148275e+07,2.390395917997445166e+07,2.687674714621199667e+07,2.978063081804618612e+07,3.263009403969332576e+07,3.544084533602607995e+07,3.823050473356600106e+07,4.101950016533971578e+07,4.383222124945180863e+07,4.669847823122783750e+07,4.965531387878053635e+07,5.274921612185239047e+07,5.603877922378799319e+07,5.959786127648908645e+07
3.849354977710179053e+06,7.526950524443122558e+06,1.105035904756796919e+07,1.443542047488027997e+07,1.769678956803885847e+07,2.084834227556531131e+07,2.390347711449122801e+07,2.687534419808972254e+07,2.977703115548018366e+07,3.262173181724669039e+07,3.542292016956274211e+07,3.819454870766667277e+07,4.095128694788416475e+07,4.370881248574601859e+07,4.648416361610142887e+07,4.929615915947886556e+07,5.216588776729839295e+07,5.511726560689157993e+07,5.817765795563646406e+07
3.849354977704611141e+06,7.526950521592332050e+06,1.105035893797402084e+07,1.443541901527574286e+07,1.769677869313762709e+07,2.084828616346361488e+07,2.390325242764813453e+07,2.687459688056761399e+07,2.977487401778929308e+07,3.261616386781671271e+07,3.540979123606072366e+07,3.816581931159694493e+07,4.089224163164506108e+07,4.359377282208228111e+07,4.627011293518292904e+07,4.891353258815822005e+07,5.150559646795454621e+07,5.401281110915610194e+07,5.638094917272675782e+07
3.849354977705086581e+06,7.526950522078974172e+06,1.105035896603622288e+07,1.443541951359666139e+07,1.769678333411283419e+07,2.084831489915883914e+07,2.390338667001636699e+07,2.687510716118808091e+07,2.977653106277702749e+07,3.262091622642901912e+07,3.542211763037908077e+07,3.819524466350905597e+07,4.095775693074686080e+07,4.373123700715474039e+07,4.654415788020052016e+07,4.943605994351732731e+07,5.246366906546990573e+07,5.570962517659612000e+07,5.929465172601421177e+07
