       0.0100000000000000       0.0000000001078400
       0.0200000000000000       0.0000000001160293
       0.0300000000000000       0.0000000001235530
       0.0400000000000000       0.0000000001313848
       0.0500000000000000       0.0000000001379636
       0.0600000000000000       0.0000000001420985
       0.0700000000000000       0.0000000001497032
       0.0800000000000000       0.0000000001509891
       0.0900000000000000       0.0000000001559942
       0.1000000000000000       0.0000000001637209
       0.1100000000000000       0.0000000001645321
       0.1200000000000000       0.0000000001689205
       0.1300000000000000       0.0000000001706364
       0.1400000000000000       0.0000000001779677
       0.1500000000000000       0.0000000001808464
       0.1600000000000000       0.0000000001837327
       0.1700000000000000       0.0000000001864616
       0.1800000000000000       0.0000000001890649
       0.1900000000000000       0.0000000001915386
       0.2000000000000000       0.0000000001937182
