1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01
1.450243942342634797e+08,1.779595936740755737e+08,1.988055983194362819e+08,2.075624081703456342e+08,2.042300232268035710e+08,1.888084434888100922e+08,1.612976689563653767e+08,1.216976996294691861e+08,7.000853550812155008e+07,6.230176592322543263e+06
