1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01
1.478788308433441818e+08,1.813909457605903447e+08,2.005363447517384887e+08,2.053150278167887032e+08,1.957269949557408988e+08,1.717722461685950756e+08,1.334507814553512931e+08,8.076260081600944698e+07,1.370770425056972913e+07,-6.771390824096816778e+07
