1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01
1.711831128145475984e+08,2.025798025460430384e+08,1.941900691944864094e+08,1.460139127598777115e+08,5.805133324221675843e+07,-6.969766935849620402e+07,-2.372330950422613621e+08,-4.445549438090784550e+08,-6.916632156589478254e+08,-9.785579105918694735e+08
