1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01
3.930352213162377011e+06,7.860704426324754022e+06,1.179105663948713057e+07,1.572140885264950804e+07,1.965176106581188366e+07,2.358211327897426113e+07,2.751246549213664234e+07,3.144281770529901609e+07,3.537316991846138984e+07,3.930352213162376732e+07,4.323387434478614479e+07,4.716422655794852227e+07,5.109457877111089975e+07,5.502493098427328467e+07,5.895528319743565470e+07,6.288563541059803218e+07,6.681598762376040965e+07,7.074633983692277968e+07,7.467669205008515716e+07
3.536806640159377363e+06,6.286522134312754497e+06,8.249146482460132800e+06,9.424679684601511806e+06,9.813121740736886859e+06,9.414472650866268203e+06,8.228732414989650249e+06,6.255901033107030205e+06,3.495978505218414590e+06,-5.103516867621860001e+04,-4.385139988576832227e+06,-9.506335954483449459e+06,-1.541462306639607437e+07,-2.211000132431468368e+07,-2.959247072823928297e+07,-3.786203127816990763e+07,-4.691868297410652786e+07,-5.676242581604912132e+07,-6.739325980399775505e+07
3.551683150962488726e+06,6.405534220737649128e+06,8.650812274144148454e+06,1.037677637600066140e+07,1.167268559112585336e+07,1.262779898433839902e+07,1.333137562045697309e+07,1.387267456430023350e+07,1.434095488068686053e+07,1.482547563443550840e+07,1.541549589036486857e+07,1.620027471329360083e+07,1.726907116804038733e+07,1.871114431942389533e+07,2.061575323226278275e+07,2.307215697137571499e+07,2.616961460158137977e+07,2.999738518769843876e+07,3.464472779454554617e+07
3.550825996928642970e+06,6.391819756196112372e+06,8.581382797402620316e+06,1.015734494333607517e+07,1.113696431997207738e+07,1.151692735647393018e+07,1.127334878519262932e+07,1.036177164166685008e+07,8.717167264622988179e+06,6.253935295975097455e+06,2.865903680824985728e+06,-1.573671332537896698e+06,-7.212105192636385560e+06,-1.421728504480561614e+07,-2.277766973119302467e+07,-3.310228979075841978e+07,-4.542074745927381516e+07,-5.998321666932351142e+07,-7.706044305030433834e+07
3.550888398929968942e+06,6.393816620238548145e+06,8.596546483724867925e+06,1.022124459269403107e+07,1.133197057411622815e+07,1.200216531878590584e+07,1.232213922148087062e+07,1.240656042112142779e+07,1.240194304092954844e+07,1.249413542858794704e+07,1.291580839639930427e+07,1.395394346144530363e+07,1.595732108574584126e+07,1.934400891641812399e+07,2.460885002583578229e+07,3.233095115178809315e+07,4.318117093763902038e+07,5.792960817248641700e+07,7.745309003132107854e+07
3.550884410543521866e+06,6.393561363505941816e+06,8.593638950005026534e+06,1.020490816180723719e+07,1.126965203588230722e+07,1.181608316071602516e+07,1.185290954438117705e+07,1.136102884436665662e+07,1.028235095916482061e+07,8.505748981616923586e+06,5.850138514016872272e+06,2.044685344972983468e+06,-3.293858511971920729e+06,-1.068669041796229593e+07,-2.082136434669350833e+07,-3.458306976051730663e+07,-5.308878212478891760e+07,-7.772428506045609713e+07,-1.101840641348904669e+08
3.550884617147092707e+06,6.393587808763005771e+06,8.594090792014397681e+06,1.020829315471145324e+07,1.128579293985214643e+07,1.187391893791540153e+07,1.202305646890001372e+07,1.179430793610628322e+07,1.127052943365726992e+07,1.057178468975646980e+07,9.876257627679014578e+06,9.447664826493006200e+06,9.670209163508214056e+06,1.109211592044880055e+07,1.447879263534699753e+07,2.087665398215489089e+07,3.168865296007075906e+07,4.876255967457740009e+07,7.449302899218875170e+07
3.550884607893457636e+06,6.393585439832368866e+06,8.594030078913168982e+06,1.020768670846818946e+07,1.128217823856163025e+07,1.185837638400110230e+07,1.196971110284746997e+07,1.163905769783048332e+07,1.087219077650212124e+07,9.646421159384086728e+06,7.892658718790680170e+06,5.468771024432361126e+06,2.121734565330521669e+06,-2.564297789002069272e+06,-9.237262531735816970e+06,-1.886740701644998044e+07,-3.286246236618106067e+07,-5.321213655714091659e+07,-8.266666954702803493e+07
3.550884608283502050e+06,6.393585639535142109e+06,8.594037756158670411e+06,1.020778895628837124e+07,1.128294004418675601e+07,1.186230713369766623e+07,1.198545080450849980e+07,1.169140858176363818e+07,1.102330199970033206e+07,1.003646563944825903e+07,8.812363199945289642e+06,7.481314869073528796e+06,6.257961009613141418e+06,5.494429461444742046e+06,5.757357587606150657e+06,7.936245557325079106e+06,1.339208426400552690e+07,2.415680972034365311e+07,4.319588575628657639e+07
3.550884608267028350e+06,6.393585622666201554e+06,8.594036783410551026e+06,1.020777168249318190e+07,1.128277916943267174e+07,1.186131103962336481e+07,1.198079742735983245e+07,1.167372021549063176e+07,1.096586219599581696e+07,9.871729891267091036e+06,8.385081095191451721e+06,6.461314536988875829e+06,3.986938829825892579e+06,7.293712612090371549e+05,-3.742135766251067631e+06,-1.017664150623226352e+07,-1.981854208790823445e+07,-3.466154927308081836e+07,-5.780469295642965287e+07
